start,end,date,deviceid,end_survey,audit,enumerator_id,province,district,village,settlement_name,iset_code,aggregate,location,intro,consent,ki_gender,ki_age,popn_note,iset_population,migrant_population,migrant_population.idp,migrant_population.prolong,migrant_population.protract,migrant_population.refugee,migrant_population.returnee,migrant_population.economic,migrant_population.nomad,idp_hhs,idp_indvl,prolonged_hhs,prolonged_indvl,protracted_hhs,protracted_indvl,idp_3mo_hhs,idp_prov_origin,idp_dist_origin,refugee_hhs,refugee_indvl,returnee_hhs,returnee_indvl,returnee_origin,returnee_paki_prov,returnee_iran_prov,returnee_3mo_hhs,recentreturn_challenge,recentreturn_challenge.country_return,recentreturn_challenge.age,recentreturn_challenge.health,recentreturn_challenge.other,recentreturn_challenge.none,recentreturn_challenge_other,economic_hhs,economic_indvl,nomad_hhs,nomad_indvl,host_hhs,host_indvl,vuln_note,disability,chronic_ill,elderly,female_hoh,ethnic_groups,ethnic_groups.aimaq,ethnic_groups.arab,ethnic_groups.baloch,ethnic_groups.hazara,ethnic_groups.nuristani,ethnic_groups.jat,ethnic_groups.jogi,ethnic_groups.pashtun,ethnic_groups.pashayee,ethnic_groups.tajik,ethnic_groups.turkmen,ethnic_groups.uzbek,ethnic_groups.other,ethnic_groups_other,five_years,relocate_plan,relocate_pushpull,relocate_pushpull.intimidate,relocate_pushpull.land_dispute,relocate_pushpull.no_work,relocate_pushpull.join_family,relocate_pushpull.better_security,relocate_pushpull.better_service,relocate_pushpull.other,relocate_pushpull.better_job,relocate_pushpull_other,covid_note,covid_aware,covid_concern,covid_prevent,covid_info,covid_info.government,covid_info.comm_leader,covid_info.un_ngo,covid_info.media,covid_info.text,covid_info.health_worker,covid_info.fam_friend,covid_info.other,covid_info_other,covid_safeprac,covid_safeprac.handwash,covid_safeprac.distancing,covid_safeprac.isolate,covid_safeprac.masks_ifsick,covid_safeprac.masks,covid_safeprac.no_face,covid_safeprac.no_gather,covid_safeprac.other,covid_safeprac.none,covid_safeprac_other,covid_action,covid_action.none,covid_action.stay_home,covid_action.isolate,covid_action.self_meds,covid_action.speak_leader,covid_action.pharm_hosp,covid_action.trad_healer,covid_action.other,covid_action.dont_know,covid_action_other,covid_discriminate,covid_discriminate.females,covid_discriminate.males,covid_discriminate.children,covid_discriminate.elderly,covid_discriminate.chronic_ill,covid_discriminate.disabled,covid_discriminate.returnee,covid_discriminate.minorities,covid_discriminate.other,covid_discriminate.none,covid_discriminate_other,discrimate_result,discrimate_result.evicted_hh,discrimate_result.evicted_iset,discrimate_result.denied_finance,discrimate_result.denied_services,discrimate_result.harrass_verbal,discrimate_result.harass_physical,discrimate_result.domestic_abuse,discrimate_result.other,discrimate_result_other,wash_note,water_point,water_point_no,tap_sanitize,wash_gbv,handwash_location,handwash_location.private,handwash_location.public_facility,handwash_location.public,handwash_location.open,handwash_location.other,handwash_location_other,handwash_device,handwash_device_other,soap_avail,time_handwash_meal,time_handwash_toilet,time_handwash_return,handwash_crowded,water_distance,water_source,water_source_other,water_barrier,water_barrier.busy,water_barrier.unpleasent,water_barrier.low_capacity,water_barrier.unsafe,water_barrier.distance,water_barrier.expensive,water_barrier.other,water_barrier.none,water_barrier_other,water_barrier_group,water_barrier_who,water_barrier_who.females,water_barrier_who.males,water_barrier_who.children,water_barrier_who.elderly,water_barrier_who.chronic_ill,water_barrier_who.disabled,water_barrier_who.returnee,water_barrier_who.minorities,water_barrier_who.other,water_barrier_who.none,water_barrier_who_other,health_note,health_distance,health_inaccess,health_inaccess.pharmacy,health_inaccess.travel,health_inaccess.trad_healer,health_inaccess.none,health_inaccess.other,health_inaccess_other,inaccess_distance,health_gbv,health_use_recent,health_use_satisfy,health_use_unsatisfy,health_use_unsatisfy.hours,health_use_unsatisfy.expensive,health_use_unsatisfy.drug_unavail,health_use_unsatisfy.staff_behave,health_use_unsatisfy.crowded,health_use_unsatisfy.other,health_use_unsatisfy.dont_know,health_use_unsatisfy.prefer_not,health_use_unsatisfy_other,health_barrier,health_barrier.where_confuse,health_barrier.cost_transport,health_barrier.cost_treat,health_barrier.cost_drugs,health_barrier.culture,health_barrier.safety,health_barrier.travel_time,health_barrier.centre_capacity,health_barrier.denied,health_barrier.other,health_barrier.none,health_barrier_other,health_barrier_group,health_barrier_who,health_barrier_who.females,health_barrier_who.males,health_barrier_who.children,health_barrier_who.elderly,health_barrier_who.chronic_ill,health_barrier_who.disabled,health_barrier_who.returnee,health_barrier_who.minorities,health_barrier_who.other,health_barrier_who.none,health_barrier_who_other,covid_coping,covid_coping.withdraw,covid_coping.angry,covid_coping.risky_behave,covid_coping.physical_ache,covid_coping.substance,covid_coping.none,covid_coping.other,covid_coping_other,mhpss_aware,mhpss_services,mhpss_services.comm_leader,mhpss_services.ngo,mhpss_services.comm_group,mhpss_services.clinical,mhpss_services.referrals,mhpss_services.other,mhpss_services_other,mhpss_use,mhpss_use_why,mhpss_use_why.service_hose,mhpss_use_why.treatment_iset,mhpss_use_why.staff_behave,mhpss_use_why.crowded,mhpss_use_why.other,mhpss_use_why.dont_know,mhpss_use_why.prefer_not,mhpss_use_why_other,mhpss_secondary,mhpss_secondary.more_gbv,mhpss_secondary.more_poverty,mhpss_secondary.health_issue,mhpss_secondary.comm_violence,mhpss_secondary.more_insecure,mhpss_secondary.no_ngo_access,mhpss_secondary.other,mhpss_secondary.none,mhpss_secondary_other,protection_note,safe_likert,safety_change,safety_gbv,move_free_m,move_why_m,move_why_m.harrass,move_why_m.culture_barrier,move_why_m.covid,move_why_m.no_document,move_why_m.unsafe,move_why_m.debt,move_why_m.other,move_why__m_other,move_free_f,move_why_f,move_why_f.harrass,move_why_f.culture_barrier,move_why_f.covid,move_why_f.no_document,move_why_f.unsafe,move_why_f.debt,move_why_f.other,move_why_f_other,host_relation,relocation,host_dispute,host_dispute_other,comm_represent,site_land,site_land_owner,site_land_owner_other,rent,eviction,eviction_why,eviction_why.rent,eviction_why.dispute_rent,eviction_why.dispute_own,eviction_why.dispute_other,eviction_why.dispute_host,eviction_why.private,eviction_why.other,eviction_why_other,eviction_threat,eviction_threat_other,eviction_threat_why,eviction_threat_why.local_auth,eviction_threat_why.government,eviction_threat_why.host_comm,eviction_threat_why.other,eviction_threat_why_other,shelter_note,shelter_type,shelter_type_other,accom,accom_other,tenure,tenure_written,tenure_written_other,hh_rooms,covid_shelter,covid_shelter_other,covid_sitespace,sim_card,fsl_note,livelihood,livelihood_other,work_change,unemploy_coping,unemploy_coping.spend_saving,unemploy_coping.sell_asset,unemploy_coping.borrow_debt,unemploy_coping.non_food_spend,unemploy_coping.rely_aid,unemploy_coping.sell_aid,unemploy_coping.begging,unemploy_coping.other,unemploy_coping.dont_know,unemploy_coping_other,market_walking,market_soldout,soldout_item,soldout_item.food,soldout_item.soap,soldout_item.hygiene,soldout_item.fuel,soldout_item.construct_mat,soldout_item.clothing,soldout_item.tarpaulin,soldout_item.buckets_hose,soldout_item.kitchen_mat,soldout_item.blanket,soldout_item.other,soldout_item_other,food_source,food_source.ngo,food_source.market_inside,food_source.market_outsided,food_source.own_production,food_source.family,food_source.other,food_source.dont_know,food_source_other,food_access,aid_provided,aid_type,aid_type.education,aid_type.food,aid_type.health,aid_type.livelihoods,aid_type.wash,aid_type.protection,aid_type.shelter,aid_type.nfi,aid_type.winter,aid_type.other,aid_type.cash,aid_type_other,aid_govt,aid_services,aid_services_other,edu_note,school_distance,school_closed,school_alternatives,school_alternatives.other_facility,school_alternatives.home_school,school_alternatives.other,school_alternatives.no,school_alternatives.dont_know,school_alt_other,thankyou,village_other,enumerator_uuid,iset_indvl,iset_hhs,gbv_incident,_id,_uuid,_submission_time,_validation_status,_index
2020-05-18T09:55:16.227+04:30,2020-05-18T10:52:15.884+04:30,43969,3.54471E+14,2020-05-18T10:52:15.885+04:30,,7,faryab,maymana,Bibi aina,badak sharif,FYB_003,,prov_centre,,yes,male,30_39,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,25,125,35,175,40,200,18,faryab,pashtun_kot,,,38,190,iran,,khorasan,20,none,0,0,0,0,1,,15,75,,,20,100,,25,50,100,9,uzbek tajik,0,0,0,0,0,0,0,0,0,1,0,1,0,,no,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media text fam_friend,1,1,0,1,1,0,1,0,,handwash distancing isolate masks_ifsick no_face no_gather,1,1,1,1,0,1,1,0,0,,isolate pharm_hosp speak_leader,0,0,1,0,1,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,2,some,yes,private public,1,0,1,0,0,,handpump,,yes,yes,yes,yes,no,yes,pump_private,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs travel_time,0,1,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,substance,0,0,0,0,1,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty health_issue no_ngo_access,0,1,1,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,2,tools,,no,yes,,unskilled,,part_stop,spend_saving sell_asset borrow_debt begging,1,1,1,0,0,0,1,0,0,,no_further,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_outsided market_inside,0,1,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,99417227,646ce1c6-f30b-45d4-a15a-cf14d7355f6b,2020-05-18T12:25:27,,157
2020-06-16T15:48:44.919+04:30,2020-06-16T16:49:23.788+04:30,43998,3.59976E+14,2020-06-16T16:49:23.790+04:30,,4,faryab,maymana,dam qul,qaria sayed abad,FYB_004,,dist_centre,,yes,male,40_49,,discrete,protract,0,0,1,0,0,0,0,,,,,475,3350,,,,,,,,,,,,,,,,,,,,,,,,,,70,35,150,49,pashtun uzbek tajik,0,0,0,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,media comm_leader,0,1,0,1,0,0,0,0,,handwash masks distancing no_gather,1,1,0,0,1,0,1,0,0,,isolate,0,0,1,0,0,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_further,,,,private,1,0,0,0,0,,,,no,yes,yes,yes,,yes,trucking,,distance,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,no,drug_unavail,0,0,1,0,0,0,0,0,,centre_capacity,0,0,0,0,0,0,0,1,0,0,0,,yes,chronic_ill,0,0,0,0,1,0,0,0,0,0,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,good,no_change,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,1,tent,,yes,yes,,unskilled,,part_stop,spend_saving sell_asset begging,1,1,0,0,0,0,1,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,no,0,0,0,1,0,,,,,,,,104810581,5f0a7f96-51a6-46e3-b426-5b95542d7108,2020-06-16T13:22:30,,1132
2020-06-02T15:39:14.052+04:30,2020-06-02T16:16:10.034+04:30,43984,3.54471E+14,2020-06-02T16:16:10.036+04:30,,7,faryab,maymana,Hassan abad,hassan abad,FYB_005,,prov_centre,,yes,male,18_29,,discrete,idp prolong protract economic,1,1,1,0,0,1,0,20,150,30,250,50,380,0,,,,,,,,,,,,,,,,,,15,100,,,,,,10,30,25,5,aimaq tajik uzbek turkmen,1,0,0,0,0,0,0,0,0,1,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,fam_friend health_worker text media comm_leader government,1,1,0,1,1,1,1,0,,handwash isolate distancing masks no_gather,1,1,1,0,1,0,1,0,0,,isolate pharm_hosp,0,0,1,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_further,,,,private,1,0,0,0,0,,,,no,yes,yes,yes,,no_none,,,distance unpleasent,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs safety travel_time,0,1,0,1,0,1,1,0,0,0,0,,no,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty health_issue no_ngo_access more_insecure,0,1,1,0,1,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tools,,no,yes,,unskilled,,part_stop,borrow_debt sell_asset non_food_spend spend_saving,1,1,1,1,0,0,0,0,0,,no_further,yes,food hygiene,1,0,1,0,0,0,0,0,0,0,0,,market_outsided,0,0,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,no,0,0,0,1,0,,,,,,,,102435357,99083cf7-5b4d-459a-804c-41edd1a3fac4,2020-06-02T11:54:17,,776
2020-05-18T10:57:50.758+04:30,2020-05-18T11:47:05.053+04:30,43969,3.54471E+14,2020-05-18T11:47:05.053+04:30,,7,faryab,maymana,Qutor,islamabad,FYB_006,,prov_centre,,yes,male,40_49,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,40,320,10,80,5,40,30,faryab,bilcheragh,,,25,200,iran,,khorasan,15,none,0,0,0,0,1,,5,40,,,50,400,,6,35,50,10,uzbek tajik,0,0,0,0,0,0,0,0,0,1,0,1,0,,no,no,,,,,,,,,,,,yes,yes,yes,text media comm_leader fam_friend government,1,1,0,1,1,0,1,0,,handwash distancing no_gather no_face masks_ifsick isolate,1,1,1,1,0,1,1,0,0,,isolate self_meds pharm_hosp,0,0,1,1,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,1,no,yes,private open,1,0,0,1,0,,,,no,yes,yes,yes,,yes,pump_private,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_drugs cost_transport,0,1,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,substance,0,0,0,0,1,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty health_issue comm_violence no_ngo_access,0,1,1,1,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,2,tools,,no,yes,,business,,part_stop,sell_asset borrow_debt begging non_food_spend,0,1,1,1,0,0,1,0,0,,yes,yes,food soap hygiene,1,1,1,0,0,0,0,0,0,0,0,,market_inside own_production family,0,1,0,1,1,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,99417270,ef80f0e9-4a37-4eb6-87c3-55207fe0a76b,2020-05-18T12:25:34,,158
2020-05-18T13:31:11.749+04:30,2020-05-18T14:14:43.475+04:30,43969,3.54471E+14,2020-05-18T14:14:43.475+04:30,,7,faryab,maymana,Izad abad,izad abad,FYB_007,,prov_centre,,yes,male,70_79,,mixed,idp prolong protract economic,1,1,1,0,0,1,0,20,120,30,180,50,300,15,faryab,pashtun_kot,,,,,,,,,,,,,,,,50,300,,,70,420,,20,11,150,20,uzbek jogi pashtun tajik arab,0,1,0,0,0,0,1,1,0,1,0,1,0,,yes,yes,no_work,0,0,1,0,0,0,0,0,,,yes,yes,yes,text media comm_leader fam_friend government,1,1,0,1,1,0,1,0,,handwash distancing no_face no_gather isolate masks_ifsick,1,1,1,1,0,1,1,0,0,,isolate pharm_hosp,0,0,1,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,2,some,yes,private public,1,0,1,0,0,,buckets_hose,,yes,yes,yes,yes,no,yes,pump_private,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs,0,1,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty health_issue no_ngo_access,0,1,1,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,3,tools,,yes,yes,,business,,full_stop,sell_asset borrow_debt begging non_food_spend,0,1,1,1,0,0,1,0,0,,yes,no,,,,,,,,,,,,,,market_inside own_production,0,1,0,1,0,0,0,,no,no,,,,,,,,,,,,,,yes,food_dist,,,yes,yes,no,0,0,0,1,0,,,,,,,,99417349,8ffbb789-35c6-4d88-beb3-817a34a55ce7,2020-05-18T12:25:46,,160
2020-05-18T12:08:15.812+04:30,2020-05-18T12:55:29.162+04:30,43969,3.54471E+14,2020-05-18T12:55:29.162+04:30,,7,faryab,maymana,Bibi aini,nowabad bibi aini,FYB_008,,prov_centre,,yes,male,40_49,,discrete,idp protract prolong returnee economic,1,1,1,0,1,1,0,5,35,25,175,80,560,3,faryab,pashtun_kot,,,7,56,iran,,khorasan,0,,,,,,,,20,140,,,,,,20,25,20,15,uzbek tajik turkmen arab,0,1,0,0,0,0,0,0,0,1,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,text media comm_leader fam_friend,0,1,0,1,1,0,1,0,,handwash distancing isolate masks_ifsick no_face no_gather,1,1,1,1,0,1,1,0,0,,isolate self_meds pharm_hosp trad_healer,0,0,1,1,0,1,1,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,2,no,yes,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pump_private,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_none,travel,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty health_issue more_insecure no_ngo_access,1,1,1,0,1,1,0,0,,,neutral,yes_decrease,yes_decrease,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,2,none,,,yes,,unskilled,,part_stop,borrow_debt sell_asset,0,1,1,0,0,0,0,0,0,,no_further,no,,,,,,,,,,,,,,market_inside,0,1,0,0,0,0,0,,no,no,,,,,,,,,,,,,,yes,food_dist,,,no_further,yes,no,0,0,0,1,0,,,,,,,,99417301,926d0539-8eee-4646-bc63-7627563cbae9,2020-05-18T12:25:40,,159
2020-05-19T11:09:40.459+04:30,2020-05-19T12:02:31.013+04:30,43970,3.54471E+14,2020-05-19T12:02:31.013+04:30,,7,faryab,maymana,Afghankot,sarak ghund hise panj,FYB_010,,prov_centre,,yes,male,40_49,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,200,1600,300,2400,300,2400,100,faryab,pashtun_kot,,,50,400,iran,,khorasan,20,none,0,0,0,0,1,,30,240,,,150,1200,,20,100,150,30,aimaq arab hazara baloch pashtun tajik turkmen uzbek,1,1,1,1,0,0,0,1,0,1,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,comm_leader media text fam_friend health_worker government,1,1,0,1,1,1,1,0,,handwash distancing isolate no_face no_gather masks_ifsick masks,1,1,1,1,1,1,1,0,0,,isolate pharm_hosp,0,0,1,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,4,all,yes,private public,1,0,1,0,0,,buckets_hose,,yes,yes,yes,yes,no,yes,pump_private,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs travel_time,0,1,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,yes,comm_leader comm_group,1,0,1,0,0,0,,yes,,,,,,,,,,more_poverty health_issue no_ngo_access more_gbv,1,1,1,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,3,tools,,no,yes,,unskilled,,part_stop,borrow_debt begging non_food_spend sell_asset,0,1,1,1,0,0,1,0,0,,yes,yes,food hygiene soap,1,1,1,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,yes,health food nfi winter wash,0,1,1,0,1,0,0,1,1,0,0,,yes,food_dist,,,yes,yes,no,0,0,0,1,0,,,,,,,,99644949,b51b94a9-903b-4ca1-836c-a8e021391ea1,2020-05-19T10:54:16,,258
2020-05-19T08:35:03.225+04:30,2020-05-19T09:25:07.322+04:30,43970,3.54471E+14,2020-05-19T09:25:07.322+04:30,,7,faryab,maymana,Tatar khana,tatar khana,FYB_011,,prov_centre,,yes,male,40_49,,mixed,idp prolong protract returnee,1,1,1,0,1,0,0,70,500,100,750,100,750,50,faryab,pashtun_kot,,,50,400,iran,,fars,50,none,0,0,0,0,1,,,,,,150,1000,,50,120,200,50,uzbek tajik turkmen pashtun aimaq,1,0,0,0,0,0,0,1,0,1,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,comm_leader media fam_friend text government,1,1,0,1,1,0,1,0,,isolate handwash distancing masks_ifsick no_face no_gather,1,1,1,1,0,1,1,0,0,,isolate pharm_hosp self_meds,0,0,1,1,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,3,no,yes,private public,1,0,1,0,0,,sink,,no,yes,yes,yes,yes,yes,pump_private,,busy low_capacity,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_drugs,0,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty health_issue no_ngo_access,1,1,1,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,3,tools,,no,yes,,unskilled,,full_stop,non_food_spend borrow_debt sell_asset begging,0,1,1,1,0,0,1,0,0,,yes,yes,food soap hygiene,1,1,1,0,0,0,0,0,0,0,0,,market_inside family,0,1,0,0,1,0,0,,yes,no,,,,,,,,,,,,,,yes,food_dist,,,yes,yes,no,0,0,0,1,0,,,,,,,,99644850,1ae112ea-1a55-45dc-8ce1-1b4cfe83424d,2020-05-19T10:53:45,,255
2020-06-01T14:31:40.225+04:30,2020-06-01T15:02:25.764+04:30,43983,3.54471E+14,2020-06-01T15:02:25.765+04:30,,7,faryab,maymana,Badam bagh,wazir abad,FYB_014,,prov_centre,,yes,male,40_49,,mixed,returnee idp prolong protract economic,1,1,1,0,1,1,0,50,500,100,1000,250,2500,10,faryab,qaisar,,,80,800,iran,,fars,0,,,,,,,,20,170,,,50,400,,40,40,150,50,uzbek tajik pashtun turkmen hazara aimaq,1,0,0,1,0,0,0,1,0,1,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,text comm_leader media fam_friend,0,1,0,1,1,0,1,0,,handwash distancing isolate no_gather masks_ifsick,1,1,1,1,0,0,1,0,0,,isolate pharm_hosp,0,0,1,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,1,no,yes,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pump_private,,low_capacity,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_drugs,0,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty health_issue no_ngo_access,0,1,1,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,rent_agree,,2,tools,,no,yes,,unskilled,,part_stop,sell_asset borrow_debt non_food_spend begging spend_saving,1,1,1,1,0,0,1,0,0,,no_further,yes,food hygiene,1,0,1,0,0,0,0,0,0,0,0,,market_outsided,0,0,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,no,0,0,0,1,0,,,,,,,,102318813,9c0d0d35-e983-4d7c-bcc6-73bd43dcbfba,2020-06-01T14:42:05,,762
2020-06-03T09:40:49.052+04:30,2020-06-03T10:21:42.841+04:30,43985,3.57088E+14,2020-06-03T10:21:42.841+04:30,,5,faryab,maymana,Damqul,asadabad,FYB_015,,prov_centre,,yes,male,40_49,,mixed,idp prolong protract,1,1,1,0,0,0,0,320,1800,130,750,190,1100,60,faryab,pashtun_kot,,,,,,,,,,,,,,,,,,,,0,0,,27,20,150,49,pashtun tajik uzbek,0,0,0,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,comm_leader media,0,1,0,1,0,0,0,0,,handwash distancing no_gather,1,1,0,0,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,elderly chronic_ill disabled,0,0,0,1,1,1,0,0,0,0,,evicted_hh evicted_iset,1,1,0,0,0,0,0,0,,,no_further,,,,private,1,0,0,0,0,,,,no,yes,yes,no,,no_further,pump_public,,busy low_capacity distance,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,no_none,travel,0,1,0,0,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty comm_violence no_ngo_access,0,1,0,1,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,common,,no,no,,,,,,,,,,no,,,,,,,,,mud,,free_no_permiss,,none,,,3,none,,,yes,,unskilled,,part_stop,sell_asset borrow_debt non_food_spend,0,1,1,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_inside market_outsided,0,1,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_none,,,,,,,,,,,,,,,102597557,d384f449-7ccb-403a-9631-8f5dad76e404,2020-06-03T12:05:07,,840
